model,duplex,split,cm,ds,ms,noise_type,snr,h1,h2,h3,h4,nmse_mean,source
MODEL,TDD,generalization,B,2e-07,12.0,vanilla,15.0,0.06693124,0.1726356,0.33677322,0.49386188,0.267550485,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,2e-07,12.0,vanilla,20.0,0.06382756,0.16671278,0.3294585,0.48615524,0.26153852,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,2e-07,12.0,vanilla,25.0,0.06304342,0.16492012,0.327204,0.48435438,0.25988047999999997,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,2e-07,15.0,vanilla,0.0,0.15090075,0.32356697,0.50360143,0.6436394,0.4054271375,MODEL\TDD\generalization\slice_0\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,15.0,vanilla,5.0,0.11306214,0.27091563,0.44880864,0.5921467,0.3562332775,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,15.0,vanilla,10.0,0.09886124,0.24792932,0.42074886,0.5654667,0.33325153,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,2e-07,15.0,vanilla,15.0,0.09333348,0.23994344,0.41084397,0.5530457,0.3242916475,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,2e-07,15.0,vanilla,20.0,0.09102762,0.23505782,0.40517274,0.54818344,0.319860405,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,2e-07,15.0,vanilla,25.0,0.09043778,0.23421699,0.4034582,0.54582953,0.318485625,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,2e-07,18.0,vanilla,0.0,0.18240713,0.39830852,0.6053154,0.7597342,0.4864413125,MODEL\TDD\generalization\slice_0\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,18.0,vanilla,5.0,0.14402041,0.34634292,0.53604025,0.686994,0.428349395,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,18.0,vanilla,10.0,0.12977904,0.32687882,0.51149213,0.66142213,0.40739303000000004,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,2e-07,18.0,vanilla,15.0,0.1222387,0.31803995,0.50090766,0.64668065,0.39696674,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,2e-07,18.0,vanilla,20.0,0.12122237,0.31567022,0.49921548,0.64474106,0.3952122825,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,2e-07,18.0,vanilla,25.0,0.11999715,0.31433526,0.49818048,0.6421459,0.3936646975,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,2e-07,21.0,vanilla,0.0,0.25624314,0.57256514,0.8114212,0.9763558,0.65414632,MODEL\TDD\generalization\slice_0\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,21.0,vanilla,5.0,0.21852091,0.52253,0.75037676,0.89570373,0.59678285,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,21.0,vanilla,10.0,0.20618834,0.5056678,0.72567606,0.8749922,0.5781311,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,2e-07,21.0,vanilla,15.0,0.20191617,0.5014793,0.7212974,0.86609817,0.57269776,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,2e-07,21.0,vanilla,20.0,0.19990885,0.4981691,0.71890795,0.86506516,0.570512765,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,2e-07,21.0,vanilla,25.0,0.19994973,0.49845985,0.71947134,0.8650415,0.5707306050000001,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,2e-07,24.0,vanilla,0.0,0.30288815,0.6311158,0.842253,0.95458037,0.68270933,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,24.0,vanilla,5.0,0.2712984,0.58911395,0.78470385,0.8955696,0.63517145,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,24.0,vanilla,10.0,0.26486334,0.5770661,0.768735,0.8742788,0.6212358099999999,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,2e-07,24.0,vanilla,15.0,0.26334596,0.57778776,0.7645805,0.8714187,0.61928323,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,2e-07,24.0,vanilla,20.0,0.26335385,0.57732165,0.76138467,0.87136596,0.6183565325,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,2e-07,24.0,vanilla,25.0,0.26354563,0.5773105,0.7626376,0.8699924,0.6183715325,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,2e-07,27.0,vanilla,0.0,0.32964283,0.6487181,0.88248056,1.0107859,0.7179068475,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,27.0,vanilla,5.0,0.29261416,0.600713,0.8278201,0.9415393,0.66567164,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,27.0,vanilla,10.0,0.28621608,0.58707637,0.8061435,0.91945094,0.6497217225,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,2e-07,27.0,vanilla,15.0,0.28522694,0.58672833,0.80107135,0.9111194,0.646036505,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,2e-07,27.0,vanilla,20.0,0.28514045,0.58429396,0.7980022,0.9075808,0.6437543525,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,2e-07,27.0,vanilla,25.0,0.28582627,0.5846215,0.7985303,0.90793794,0.6442290025,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,2e-07,30.0,vanilla,0.0,0.35994443,0.696482,0.92875296,1.0662873,0.7628666725,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,30.0,vanilla,5.0,0.33367473,0.6631846,0.8875918,1.0325537,0.7292512075,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,30.0,vanilla,10.0,0.32492724,0.6526753,0.86999774,1.0067044,0.71357617,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,2e-07,30.0,vanilla,15.0,0.32115498,0.6493872,0.8650137,1.0069884,0.7106360700000001,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,2e-07,30.0,vanilla,20.0,0.32249436,0.6504269,0.8657139,1.0065548,0.71129749,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,2e-07,30.0,vanilla,25.0,0.3219671,0.6496099,0.864629,1.0081621,0.711092025,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,2e-07,33.0,vanilla,0.0,0.4795471,0.814946,1.02144,1.1275539,0.86087175,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,33.0,vanilla,5.0,0.44591293,0.77292013,0.97252977,1.0677633,0.8147815325,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,33.0,vanilla,10.0,0.44204643,0.75719,0.95490134,1.0511336,0.8013178425,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,2e-07,33.0,vanilla,15.0,0.43829533,0.7553803,0.94850785,1.0465289,0.797178095,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,2e-07,33.0,vanilla,20.0,0.4382207,0.7536295,0.94715685,1.0413843,0.7950978375,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,2e-07,33.0,vanilla,25.0,0.43812823,0.75320554,0.9472735,1.0426378,0.7953112675,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,2e-07,36.0,vanilla,0.0,0.43606538,0.82199234,1.1075549,1.2650611,0.90766843,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,36.0,vanilla,5.0,0.40508938,0.7792326,1.0473392,1.2038482,0.858877345,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,36.0,vanilla,10.0,0.39640164,0.76505435,1.0311867,1.179769,0.8431029225,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,2e-07,36.0,vanilla,15.0,0.39392975,0.76063514,1.0230205,1.170559,0.8370360975,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,2e-07,36.0,vanilla,20.0,0.39409974,0.75866365,1.025187,1.1672833,0.8363084225,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,2e-07,36.0,vanilla,25.0,0.394452,0.75857955,1.0248674,1.1674799,0.8363447125,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,2e-07,39.0,vanilla,0.0,0.57103187,0.91382873,1.0957894,1.2149376,0.9488969,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,39.0,vanilla,5.0,0.5336729,0.87427384,1.0474564,1.1631235,0.90463166,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,39.0,vanilla,10.0,0.5293109,0.86384606,1.0318855,1.1438782,0.892230165,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,2e-07,39.0,vanilla,15.0,0.52276015,0.8577591,1.0305253,1.143198,0.8885606375,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,2e-07,39.0,vanilla,20.0,0.5236089,0.8548989,1.0300913,1.1390295,0.88690715,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,2e-07,39.0,vanilla,25.0,0.5236017,0.85491234,1.0309974,1.1394849,0.887249085,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,2e-07,42.0,vanilla,0.0,0.5808885,0.9539869,1.1235034,1.2442864,0.9756663,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,42.0,vanilla,5.0,0.54082096,0.9022075,1.071986,1.1817113,0.92418144,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,42.0,vanilla,10.0,0.5338431,0.88834333,1.0568151,1.1580379,0.9092598574999999,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,2e-07,42.0,vanilla,15.0,0.5305693,0.88198245,1.0425794,1.1428376,0.8994921874999999,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,2e-07,42.0,vanilla,20.0,0.5308772,0.8809291,1.0414234,1.143036,0.899066425,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,2e-07,42.0,vanilla,25.0,0.52977705,0.8802962,1.0402172,1.1434356,0.8984315125,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,2e-07,45.0,vanilla,0.0,0.5925171,0.97548705,1.2059556,1.2695832,1.0108857375,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,45.0,vanilla,5.0,0.56567377,0.9331719,1.1340606,1.1933154,0.9565554175,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,2e-07,45.0,vanilla,10.0,0.55628395,0.92362267,1.1280127,1.1817816,0.94742523,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,2e-07,45.0,vanilla,15.0,0.5541621,0.9187371,1.1220372,1.1711658,0.94152555,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,2e-07,45.0,vanilla,20.0,0.5547364,0.9167527,1.1169854,1.1693015,0.939444,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,2e-07,45.0,vanilla,25.0,0.5551491,0.9173343,1.1170316,1.1683818,0.9394742,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,3e-07,1.0,vanilla,0.0,0.07191461,0.07401215,0.07768537,0.08411209,0.076931055,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,1.0,vanilla,5.0,0.06178635,0.06245963,0.06454597,0.06891842,0.06442759249999999,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,1.0,vanilla,10.0,0.05968662,0.05957903,0.06105694,0.06454313,0.06121643,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,3e-07,1.0,vanilla,15.0,0.05922711,0.05868543,0.05974341,0.06298911,0.060161265,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,3e-07,1.0,vanilla,20.0,0.05922564,0.0584085,0.05922535,0.06247444,0.0598334825,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,3e-07,1.0,vanilla,25.0,0.05927427,0.05833862,0.05901346,0.06234053,0.05974172,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,3e-07,3.0,vanilla,0.0,0.091413,0.10849337,0.13383083,0.16877547,0.1256281675,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,3.0,vanilla,5.0,0.07557891,0.08561698,0.1022351,0.12915936,0.0981475875,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,3.0,vanilla,10.0,0.07035077,0.07615849,0.08816148,0.11090942,0.08639504,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,3e-07,3.0,vanilla,15.0,0.06837486,0.07208114,0.08207171,0.10293752,0.0813663075,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,3e-07,3.0,vanilla,20.0,0.06780145,0.07022176,0.07920557,0.09913612,0.079091225,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,3e-07,3.0,vanilla,25.0,0.06760196,0.06952395,0.07809964,0.09775703,0.078245645,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,3e-07,6.0,vanilla,0.0,0.11895777,0.16350268,0.22344321,0.2963847,0.20057209,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,6.0,vanilla,5.0,0.09510391,0.12699337,0.1754096,0.24035147,0.1594645875,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,6.0,vanilla,10.0,0.08556329,0.10792348,0.14787583,0.20656367,0.1369815675,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,3e-07,6.0,vanilla,15.0,0.08158478,0.0993684,0.13581541,0.19240259,0.12729279500000001,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,3e-07,6.0,vanilla,20.0,0.08007377,0.09536669,0.12984304,0.1849588,0.122560575,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,3e-07,6.0,vanilla,25.0,0.07957801,0.09404026,0.1278587,0.18259756,0.1210186325,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,3e-07,9.0,vanilla,0.0,0.14311202,0.21551137,0.3134023,0.42170602,0.27343292750000003,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,9.0,vanilla,5.0,0.11309684,0.1695073,0.25349784,0.35582566,0.22298191,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,9.0,vanilla,10.0,0.10133358,0.14671741,0.22448395,0.32476988,0.199326205,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,3e-07,9.0,vanilla,15.0,0.09622894,0.13529195,0.20935644,0.3084378,0.18732878249999999,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,3e-07,9.0,vanilla,20.0,0.09431577,0.13082223,0.2031305,0.3009845,0.18231324999999998,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,3e-07,9.0,vanilla,25.0,0.09378623,0.12885669,0.20042214,0.2983447,0.18035244,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,3e-07,10.0,vanilla,0.0,0.15715793,0.23800017,0.34214798,0.4561727,0.298369695,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,10.0,vanilla,5.0,0.12529874,0.1905694,0.28331634,0.39067832,0.2474657,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,10.0,vanilla,10.0,0.112784,0.16726847,0.2538779,0.358017,0.2229868425,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,3e-07,10.0,vanilla,15.0,0.10753646,0.15650345,0.2402,0.34335017,0.21189752,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,3e-07,10.0,vanilla,20.0,0.10541144,0.15201458,0.2347896,0.33778942,0.20750126,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,3e-07,10.0,vanilla,25.0,0.10468975,0.15034854,0.23230503,0.33473647,0.2055199475,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,3e-07,12.0,vanilla,0.0,0.18496433,0.318325,0.4880178,0.64463705,0.408986045,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,12.0,vanilla,5.0,0.14879908,0.26617798,0.4232904,0.57700384,0.35381782500000003,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,12.0,vanilla,10.0,0.13296686,0.24011259,0.39211208,0.54416734,0.3273397175,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,3e-07,12.0,vanilla,15.0,0.12659281,0.22800545,0.37967548,0.53266793,0.3167354175,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,3e-07,12.0,vanilla,20.0,0.12395241,0.2232946,0.37456554,0.5271202,0.3122331875,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,3e-07,12.0,vanilla,25.0,0.12314125,0.22092752,0.37182784,0.5243819,0.3100696275,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,3e-07,15.0,vanilla,0.0,0.20907213,0.37804833,0.5668701,0.7351711,0.472290415,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,15.0,vanilla,5.0,0.17351599,0.32987776,0.51446086,0.67403746,0.4229730175,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,15.0,vanilla,10.0,0.15815042,0.3074493,0.48837566,0.646182,0.400039345,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,3e-07,15.0,vanilla,15.0,0.15236008,0.29720438,0.4748086,0.6323387,0.38917794,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,3e-07,15.0,vanilla,20.0,0.15005909,0.29425773,0.47101992,0.6294093,0.38618651,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,3e-07,15.0,vanilla,25.0,0.1493563,0.29281056,0.4697928,0.62779486,0.38493863,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,3e-07,18.0,vanilla,0.0,0.24541016,0.43989524,0.63926,0.78474116,0.5273266400000001,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,18.0,vanilla,5.0,0.20916887,0.39487407,0.5853926,0.73241144,0.48046174500000005,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,18.0,vanilla,10.0,0.19782257,0.37588185,0.5631177,0.70722526,0.46101184500000003,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,3e-07,18.0,vanilla,15.0,0.19277981,0.36831832,0.55202997,0.69591784,0.45226148499999996,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,3e-07,18.0,vanilla,20.0,0.19211249,0.36846316,0.5529631,0.6961106,0.45241233750000004,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,3e-07,18.0,vanilla,25.0,0.19210182,0.36841628,0.5514211,0.6927528,0.451173,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
MODEL,TDD,generalization,B,3e-07,21.0,vanilla,0.0,0.28652093,0.5158655,0.74324876,0.8927953,0.6096076225,MODEL\TDD\generalization\slice_1\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,21.0,vanilla,5.0,0.25053558,0.47711313,0.6896785,0.82619524,0.5608806125,MODEL\TDD\generalization\slice_4\20260225_150817\result.csv
MODEL,TDD,generalization,B,3e-07,21.0,vanilla,10.0,0.23689918,0.45841542,0.6658458,0.80726415,0.5421061375,MODEL\TDD\generalization\slice_7\20260225_150818\result.csv
MODEL,TDD,generalization,B,3e-07,21.0,vanilla,15.0,0.23223668,0.45138812,0.6576905,0.7994787,0.5351985,MODEL\TDD\generalization\slice_10\20260225_151129\result.csv
MODEL,TDD,generalization,B,3e-07,21.0,vanilla,20.0,0.2313677,0.44890267,0.6521216,0.7943263,0.5316795675,MODEL\TDD\generalization\slice_13\20260225_151745\result.csv
MODEL,TDD,generalization,B,3e-07,21.0,vanilla,25.0,0.23092645,0.4484333,0.6515036,0.79307014,0.5309833724999999,MODEL\TDD\generalization\slice_16\20260225_151805\result.csv
